Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ELECLOSS
Tunisia,TUN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,TUN,Middle East & North Africa,Lower middle income,13.6108887109688
Turkiye,TUR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,TUR,Europe & Central Asia,Upper middle income,13.9106693534073
Tuvalu,TUV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,TUV,East Asia & Pacific,Upper middle income,
Tanzania,TZA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,TZA,Sub-Saharan Africa,Lower middle income,21.9168260038241
Uganda,UGA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,UGA,Sub-Saharan Africa,Low income,
Ukraine,UKR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,UKR,Europe & Central Asia,Lower middle income,11.6952270306903
Uruguay,URY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,URY,Latin America & Caribbean,High income,12.2002970507108
United States,USA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,USA,North America,High income,6.17595396764275
Uzbekistan,UZB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,UZB,Europe & Central Asia,Lower middle income,8.83350357507661
St. Vincent and the Grenadines,VCT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,VCT,Latin America & Caribbean,Upper middle income,
British Virgin Islands,VGB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,VGB,Latin America & Caribbean,High income,
Virgin Islands (U.S.),VIR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,VIR,Latin America & Caribbean,High income,
Vietnam,VNM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,VNM,East Asia & Pacific,Lower middle income,11.1106136580707
Vanuatu,VUT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,VUT,East Asia & Pacific,Lower middle income,
Samoa,WSM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,WSM,East Asia & Pacific,Lower middle income,
Kosovo,XKX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,XKX,Europe & Central Asia,Upper middle income,18.6763185108583
"Yemen, Rep.",YEM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,YEM,Middle East & North Africa,Low income,25.4189480670317
South Africa,ZAF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,ZAF,Sub-Saharan Africa,Upper middle income,8.45182341650672
Zambia,ZMB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,ZMB,Sub-Saharan Africa,Low income,12.4131494348232
Zimbabwe,ZWE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2007.0,ZWE,Sub-Saharan Africa,Lower middle income,16.0205020370614
Aruba,ABW,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ABW,Latin America & Caribbean,High income,
Afghanistan,AFG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,AFG,South Asia,Low income,
Angola,AGO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,AGO,Sub-Saharan Africa,Lower middle income,10.009624639076
Albania,ALB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ALB,Europe & Central Asia,Upper middle income,38.530418751646
Andorra,AND,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,AND,Europe & Central Asia,High income,
United Arab Emirates,ARE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ARE,Middle East & North Africa,High income,7.17597959656851
Argentina,ARG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ARG,Latin America & Caribbean,Upper middle income,13.3827834610704
Armenia,ARM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ARM,Europe & Central Asia,Upper middle income,15.4592720970537
American Samoa,ASM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ATG,Latin America & Caribbean,High income,
Australia,AUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,AUS,East Asia & Pacific,High income,6.09323125151703
Austria,AUT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,AUT,Europe & Central Asia,High income,5.00395171163353
Azerbaijan,AZE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,AZE,Europe & Central Asia,Upper middle income,14.6144249872938
Burundi,BDI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BDI,Sub-Saharan Africa,Low income,
Belgium,BEL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BEL,Europe & Central Asia,High income,5.09912302740988
Benin,BEN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BEN,Sub-Saharan Africa,Lower middle income,61.1353711790393
Burkina Faso,BFA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BFA,Sub-Saharan Africa,Low income,
Bangladesh,BGD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BGD,South Asia,Lower middle income,12.4817347594833
Bulgaria,BGR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BGR,Europe & Central Asia,Upper middle income,10.4723667683474
Bahrain,BHR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BHR,Middle East & North Africa,High income,8.49106203995794
"Bahamas, The",BHS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BHS,Latin America & Caribbean,High income,
Bosnia and Herzegovina,BIH,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BIH,Europe & Central Asia,Upper middle income,13.2631720974162
Belarus,BLR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BLR,Europe & Central Asia,Upper middle income,10.5968956859165
Belize,BLZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BLZ,Latin America & Caribbean,Upper middle income,
Bermuda,BMU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BMU,North America,High income,
Bolivia,BOL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BOL,Latin America & Caribbean,Lower middle income,11.7930204572804
Brazil,BRA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BRA,Latin America & Caribbean,Upper middle income,16.6457553658542
Barbados,BRB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BRB,Latin America & Caribbean,High income,
Brunei Darussalam,BRN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BRN,East Asia & Pacific,High income,4.79111890154835
Bhutan,BTN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BTN,South Asia,Lower middle income,
Botswana,BWA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,BWA,Sub-Saharan Africa,Upper middle income,46.9153515064562
Central African Republic,CAF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CAF,Sub-Saharan Africa,Low income,
Canada,CAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CAN,North America,High income,8.34654816052771
Switzerland,CHE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CHE,Europe & Central Asia,High income,6.3831374187004
Channel Islands,CHI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CHI,Europe & Central Asia,High income,
Chile,CHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CHL,Latin America & Caribbean,High income,8.5103175666622
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CHN,East Asia & Pacific,Upper middle income,6.16603959696411
Cote d'Ivoire,CIV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CIV,Sub-Saharan Africa,Lower middle income,23.5344827586207
Cameroon,CMR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CMR,Sub-Saharan Africa,Lower middle income,9.47016370357331
"Congo, Dem. Rep.",COD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,COD,Sub-Saharan Africa,Low income,11.1802887799709
"Congo, Rep.",COG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,COG,Sub-Saharan Africa,Lower middle income,76.7895878524946
Colombia,COL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,COL,Latin America & Caribbean,Upper middle income,19.303514605456
Comoros,COM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,COM,Sub-Saharan Africa,Lower middle income,
Cabo Verde,CPV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CPV,Sub-Saharan Africa,Lower middle income,
Costa Rica,CRI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CRI,Latin America & Caribbean,Upper middle income,10.2702132151151
Cuba,CUB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CUB,Latin America & Caribbean,Upper middle income,15.8832513151196
Curacao,CUW,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CUW,Latin America & Caribbean,High income,
Cayman Islands,CYM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CYM,Latin America & Caribbean,High income,
Cyprus,CYP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CYP,Europe & Central Asia,High income,3.01240401653869
Czech Republic,CZE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,CZE,Europe & Central Asia,High income,5.59697460831983
Germany,DEU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,DEU,Europe & Central Asia,High income,4.74762760490558
Djibouti,DJI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,DJI,Middle East & North Africa,Lower middle income,
Dominica,DMA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,DNK,Europe & Central Asia,High income,5.94002621804676
Dominican Republic,DOM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,DOM,Latin America & Caribbean,Upper middle income,11.4022287078801
Algeria,DZA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,DZA,Middle East & North Africa,Lower middle income,18.1106471816284
Ecuador,ECU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ECU,Latin America & Caribbean,Upper middle income,19.2272944677685
"Egypt, Arab Rep.",EGY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,EGY,Middle East & North Africa,Lower middle income,9.9465811965812
Eritrea,ERI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ERI,Sub-Saharan Africa,Low income,15.6794425087108
Spain,ESP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ESP,Europe & Central Asia,High income,8.29962248133308
Estonia,EST,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,EST,Europe & Central Asia,High income,10.6795198941499
Ethiopia,ETH,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,ETH,Sub-Saharan Africa,Low income,10.0079428117554
Finland,FIN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,FIN,Europe & Central Asia,High income,4.30571340014464
Fiji,FJI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,FJI,East Asia & Pacific,Upper middle income,
France,FRA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,FRA,Europe & Central Asia,High income,5.88623106107222
Faroe Islands,FRO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,FRO,Europe & Central Asia,High income,
"Micronesia, Fed. Sts.",FSM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,FSM,East Asia & Pacific,Lower middle income,
Gabon,GAB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GAB,Sub-Saharan Africa,Upper middle income,18.1668496158068
United Kingdom,GBR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GBR,Europe & Central Asia,High income,7.30270509055947
Georgia,GEO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GEO,Europe & Central Asia,Upper middle income,12.9539808352064
Ghana,GHA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GHA,Sub-Saharan Africa,Lower middle income,22.873618452667
Gibraltar,GIB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GIB,Europe & Central Asia,High income,3.01204819277108
Guinea,GIN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GNQ,Sub-Saharan Africa,Upper middle income,
Greece,GRC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GRC,Europe & Central Asia,High income,8.03185401831129
Grenada,GRD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GRL,Europe & Central Asia,High income,
Guatemala,GTM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GTM,Latin America & Caribbean,Upper middle income,13.9481532461574
Guam,GUM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2008.0,GUM,East Asia & Pacific,High income,
