Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ACCSRU
Norway,NOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,NOR,Europe & Central Asia,High income,100
Nepal,NPL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,NPL,South Asia,Lower middle income,53.7374534606934
Nauru,NRU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,NRU,East Asia & Pacific,High income,
New Zealand,NZL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,NZL,East Asia & Pacific,High income,100
Oman,OMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,OMN,Middle East & North Africa,High income,100
Pakistan,PAK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PAK,South Asia,Lower middle income,56.836612701416
Panama,PAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PAN,Latin America & Caribbean,High income,67.6721801757813
Peru,PER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PER,Latin America & Caribbean,Upper middle income,50.959774017334
Philippines,PHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PHL,East Asia & Pacific,Lower middle income,76.1358947753906
Palau,PLW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PLW,East Asia & Pacific,Upper middle income,96.5733261108398
Papua New Guinea,PNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PNG,East Asia & Pacific,Lower middle income,9.34449100494385
Poland,POL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,POL,Europe & Central Asia,High income,100
Puerto Rico,PRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PRI,Latin America & Caribbean,High income,100
"Korea, Dem. People's Rep.",PRK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PRK,East Asia & Pacific,Low income,26
Portugal,PRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PRT,Europe & Central Asia,High income,100
Paraguay,PRY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PRY,Latin America & Caribbean,Upper middle income,94.7418441772461
West Bank and Gaza,PSE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PSE,Middle East & North Africa,Lower middle income,99.9000015258789
French Polynesia,PYF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,PYF,East Asia & Pacific,High income,100
Qatar,QAT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,QAT,Middle East & North Africa,High income,100
Romania,ROU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,ROU,Europe & Central Asia,High income,100
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,RUS,Europe & Central Asia,Upper middle income,100
Rwanda,RWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,RWA,Sub-Saharan Africa,Low income,7.44151163101196
Saudi Arabia,SAU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SAU,Middle East & North Africa,High income,100
Sudan,SDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SDN,Sub-Saharan Africa,Low income,14.7209396362305
Senegal,SEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SEN,Sub-Saharan Africa,Lower middle income,30.6113796234131
Singapore,SGP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SGP,East Asia & Pacific,High income,100
Solomon Islands,SLB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SLB,East Asia & Pacific,Lower middle income,8.9780387878418
Sierra Leone,SLE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SLE,Sub-Saharan Africa,Low income,0.915453493595123
El Salvador,SLV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SLV,Latin America & Caribbean,Lower middle income,81.0903854370117
San Marino,SMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SMR,Europe & Central Asia,High income,100
Somalia,SOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SOM,Sub-Saharan Africa,Low income,14.4160375595093
Serbia,SRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SRB,Europe & Central Asia,Upper middle income,100
South Sudan,SSD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SSD,Sub-Saharan Africa,Low income,
Sao Tome and Principe,STP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,STP,Sub-Saharan Africa,Lower middle income,34.1419715881348
Suriname,SUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SUR,Latin America & Caribbean,Upper middle income,88.1184005737305
Slovak Republic,SVK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SVK,Europe & Central Asia,High income,100
Slovenia,SVN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SVN,Europe & Central Asia,High income,100
Sweden,SWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SWE,Europe & Central Asia,High income,100
Eswatini,SWZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SWZ,Sub-Saharan Africa,Lower middle income,28.8519020080566
Sint Maarten (Dutch part),SXM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SXM,Latin America & Caribbean,High income,
Seychelles,SYC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SYC,Sub-Saharan Africa,High income,93.9559783935547
Syrian Arab Republic,SYR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,SYR,Middle East & North Africa,Low income,79.960823059082
Turks and Caicos Islands,TCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TCA,Latin America & Caribbean,High income,100
Chad,TCD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TCD,Sub-Saharan Africa,Low income,2.12938761711121
Togo,TGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TGO,Sub-Saharan Africa,Low income,13.830738067627
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,THA,East Asia & Pacific,Upper middle income,98.922981262207
Tajikistan,TJK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TJK,Europe & Central Asia,Lower middle income,98.8624572753906
Turkmenistan,TKM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TKM,Europe & Central Asia,Upper middle income,99.4171676635742
Timor-Leste,TLS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TLS,East Asia & Pacific,Lower middle income,31.8459606170654
Tonga,TON,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TON,East Asia & Pacific,Upper middle income,90.200813293457
Trinidad and Tobago,TTO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TTO,Latin America & Caribbean,High income,100
Tunisia,TUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TUN,Middle East & North Africa,Lower middle income,98.93212890625
Turkiye,TUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TUR,Europe & Central Asia,Upper middle income,100
Tuvalu,TUV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TUV,East Asia & Pacific,Upper middle income,94.7350387573242
Tanzania,TZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,TZA,Sub-Saharan Africa,Lower middle income,
Uganda,UGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,UGA,Sub-Saharan Africa,Low income,1.85510659217834
Ukraine,UKR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,UKR,Europe & Central Asia,Lower middle income,100
Uruguay,URY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,URY,Latin America & Caribbean,High income,92.5927429199219
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,USA,North America,High income,100
Uzbekistan,UZB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,UZB,Europe & Central Asia,Lower middle income,99.703010559082
St. Vincent and the Grenadines,VCT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,VCT,Latin America & Caribbean,Upper middle income,90.88330078125
British Virgin Islands,VGB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,VGB,Latin America & Caribbean,High income,98.0091781616211
Virgin Islands (U.S.),VIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,VIR,Latin America & Caribbean,High income,100
Vietnam,VNM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,VNM,East Asia & Pacific,Lower middle income,94.616943359375
Vanuatu,VUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,VUT,East Asia & Pacific,Lower middle income,17.5565185546875
Samoa,WSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,WSM,East Asia & Pacific,Lower middle income,97.441535949707
Kosovo,XKX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,XKX,Europe & Central Asia,Upper middle income,
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,YEM,Middle East & North Africa,Low income,44.6033325195313
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,ZAF,Sub-Saharan Africa,Upper middle income,75.6069793701172
Zambia,ZMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,ZMB,Sub-Saharan Africa,Low income,7.47219514846802
Zimbabwe,ZWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2009.0,ZWE,Sub-Saharan Africa,Lower middle income,19.5748901367188
Aruba,ABW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,ABW,Latin America & Caribbean,High income,100
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,AFG,South Asia,Low income,30.2187995910645
Angola,AGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,AGO,Sub-Saharan Africa,Lower middle income,
Albania,ALB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,ALB,Europe & Central Asia,Upper middle income,100
Andorra,AND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,AND,Europe & Central Asia,High income,100
United Arab Emirates,ARE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,ARE,Middle East & North Africa,High income,100
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,ARG,Latin America & Caribbean,Upper middle income,96.125373840332
Armenia,ARM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,ARM,Europe & Central Asia,Upper middle income,99.9735260009766
American Samoa,ASM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,ATG,Latin America & Caribbean,High income,98.1073150634766
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,AUS,East Asia & Pacific,High income,100
Austria,AUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,AUT,Europe & Central Asia,High income,100
Azerbaijan,AZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,AZE,Europe & Central Asia,Upper middle income,99.9191131591797
Burundi,BDI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BDI,Sub-Saharan Africa,Low income,
Belgium,BEL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BEL,Europe & Central Asia,High income,100
Benin,BEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BEN,Sub-Saharan Africa,Lower middle income,10.5736999511719
Burkina Faso,BFA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BFA,Sub-Saharan Africa,Low income,1.52983915805817
Bangladesh,BGD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BGD,South Asia,Lower middle income,39.9978981018066
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BGR,Europe & Central Asia,Upper middle income,100
Bahrain,BHR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BHR,Middle East & North Africa,High income,100
"Bahamas, The",BHS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BHS,Latin America & Caribbean,High income,100
Bosnia and Herzegovina,BIH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BIH,Europe & Central Asia,Upper middle income,100
Belarus,BLR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BLR,Europe & Central Asia,Upper middle income,100
Belize,BLZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BLZ,Latin America & Caribbean,Upper middle income,84.0689468383789
Bermuda,BMU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BMU,North America,High income,100
Bolivia,BOL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BOL,Latin America & Caribbean,Lower middle income,66.265380859375
Brazil,BRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BRA,Latin America & Caribbean,Upper middle income,92.1396102905273
Barbados,BRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BRB,Latin America & Caribbean,High income,100
Brunei Darussalam,BRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BRN,East Asia & Pacific,High income,100
Bhutan,BTN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BTN,South Asia,Lower middle income,59.3977813720703
Botswana,BWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,BWA,Sub-Saharan Africa,Upper middle income,25.2834644317627
Central African Republic,CAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CAF,Sub-Saharan Africa,Low income,
Canada,CAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CAN,North America,High income,100
Switzerland,CHE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CHE,Europe & Central Asia,High income,100
Channel Islands,CHI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CHI,Europe & Central Asia,High income,100
Chile,CHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CHL,Latin America & Caribbean,High income,98.2582626342773
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CHN,East Asia & Pacific,Upper middle income,99.4091491699219
Cote d'Ivoire,CIV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CIV,Sub-Saharan Africa,Lower middle income,31.690580368042
Cameroon,CMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CMR,Sub-Saharan Africa,Lower middle income,15.912787437439
"Congo, Dem. Rep.",COD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,COD,Sub-Saharan Africa,Low income,
"Congo, Rep.",COG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,COG,Sub-Saharan Africa,Lower middle income,10.2596197128296
Colombia,COL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,COL,Latin America & Caribbean,Upper middle income,86.2368927001953
Comoros,COM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,COM,Sub-Saharan Africa,Lower middle income,63.9605865478516
Cabo Verde,CPV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CPV,Sub-Saharan Africa,Lower middle income,65.6837463378906
Costa Rica,CRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CRI,Latin America & Caribbean,Upper middle income,97.0904006958008
Cuba,CUB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CUB,Latin America & Caribbean,Upper middle income,90.0947113037109
Curacao,CUW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CUW,Latin America & Caribbean,High income,100
Cayman Islands,CYM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CYM,Latin America & Caribbean,High income,100
Cyprus,CYP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CYP,Europe & Central Asia,High income,100
Czech Republic,CZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,CZE,Europe & Central Asia,High income,100
Germany,DEU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,DEU,Europe & Central Asia,High income,100
Djibouti,DJI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,DJI,Middle East & North Africa,Lower middle income,30.1292552947998
Dominica,DMA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010.0,DMA,Latin America & Caribbean,Upper middle income,
