Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ELECOIL
Uganda,UGA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,UGA,Sub-Saharan Africa,Low income,
Ukraine,UKR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,UKR,Europe & Central Asia,Lower middle income,0.325603436415611
Uruguay,URY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,URY,Latin America & Caribbean,High income,12.9217059197963
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,USA,North America,High income,1.8070660500958
Uzbekistan,UZB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,UZB,Europe & Central Asia,Lower middle income,4.17568947906027
St. Vincent and the Grenadines,VCT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,VCT,Latin America & Caribbean,Upper middle income,
British Virgin Islands,VGB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,VGB,Latin America & Caribbean,High income,
Virgin Islands (U.S.),VIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,VIR,Latin America & Caribbean,High income,
Vietnam,VNM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,VNM,East Asia & Pacific,Lower middle income,3.96370582617001
Vanuatu,VUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,VUT,East Asia & Pacific,Lower middle income,
Samoa,WSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,WSM,East Asia & Pacific,Lower middle income,
Kosovo,XKX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,XKX,Europe & Central Asia,Upper middle income,0.641158221302999
"Yemen, Rep.",YEM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,YEM,Middle East & North Africa,Low income,100
South Africa,ZAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,ZAF,Sub-Saharan Africa,Upper middle income,0.442610364683301
Zambia,ZMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,ZMB,Sub-Saharan Africa,Low income,0.124442600850358
Zimbabwe,ZWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2007.0,ZWE,Sub-Saharan Africa,Lower middle income,0.31541595479038
Aruba,ABW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ABW,Latin America & Caribbean,High income,
Afghanistan,AFG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,AFG,South Asia,Low income,
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,AGO,Sub-Saharan Africa,Lower middle income,24.5909528392685
Albania,ALB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ALB,Europe & Central Asia,Upper middle income,0
Andorra,AND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,AND,Europe & Central Asia,High income,
United Arab Emirates,ARE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ARE,Middle East & North Africa,High income,1.70530952932993
Argentina,ARG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ARG,Latin America & Caribbean,Upper middle income,11.8170454919246
Armenia,ARM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ARM,Europe & Central Asia,Upper middle income,0
American Samoa,ASM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ATG,Latin America & Caribbean,High income,
Australia,AUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,AUS,East Asia & Pacific,High income,1.66945732352009
Austria,AUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,AUT,Europe & Central Asia,High income,1.92781540082753
Azerbaijan,AZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,AZE,Europe & Central Asia,Upper middle income,7.95176269463568
Burundi,BDI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BDI,Sub-Saharan Africa,Low income,
Belgium,BEL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BEL,Europe & Central Asia,High income,0.485744708852279
Benin,BEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BEN,Sub-Saharan Africa,Lower middle income,98.6899563318777
Burkina Faso,BFA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BFA,Sub-Saharan Africa,Low income,
Bangladesh,BGD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BGD,South Asia,Lower middle income,4.19662166111403
Bulgaria,BGR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BGR,Europe & Central Asia,Upper middle income,0.621299120760811
Bahrain,BHR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BHR,Middle East & North Africa,High income,0.021906764808973
"Bahamas, The",BHS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BHS,Latin America & Caribbean,High income,
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BIH,Europe & Central Asia,Upper middle income,0
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BLR,Europe & Central Asia,Upper middle income,2.8732024651906
Belize,BLZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BLZ,Latin America & Caribbean,Upper middle income,
Bermuda,BMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BMU,North America,High income,
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BOL,Latin America & Caribbean,Lower middle income,1.68471720818291
Brazil,BRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BRA,Latin America & Caribbean,Upper middle income,3.79081212869844
Barbados,BRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BRB,Latin America & Caribbean,High income,
Brunei Darussalam,BRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BRN,East Asia & Pacific,High income,0.964066608238387
Bhutan,BTN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BTN,South Asia,Lower middle income,
Botswana,BWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,BWA,Sub-Saharan Africa,Upper middle income,0
Central African Republic,CAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CAF,Sub-Saharan Africa,Low income,
Canada,CAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CAN,North America,High income,1.6229706931533
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CHE,Europe & Central Asia,High income,0.186466972969748
Channel Islands,CHI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CHI,Europe & Central Asia,High income,
Chile,CHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CHL,Latin America & Caribbean,High income,26.9496181160391
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CHN,East Asia & Pacific,Upper middle income,0.542486195573643
Cote d'Ivoire,CIV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CIV,Sub-Saharan Africa,Lower middle income,0.155172413793103
Cameroon,CMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CMR,Sub-Saharan Africa,Lower middle income,15.3494103150854
"Congo, Dem. Rep.",COD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,COD,Sub-Saharan Africa,Low income,0.225195390117896
"Congo, Rep.",COG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,COG,Sub-Saharan Africa,Lower middle income,0
Colombia,COL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,COL,Latin America & Caribbean,Upper middle income,0.269941721191319
Comoros,COM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,COM,Sub-Saharan Africa,Lower middle income,
Cabo Verde,CPV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CPV,Sub-Saharan Africa,Lower middle income,
Costa Rica,CRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CRI,Latin America & Caribbean,Upper middle income,7.14587291534727
Cuba,CUB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CUB,Latin America & Caribbean,Upper middle income,44.131455399061
Curacao,CUW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CUW,Latin America & Caribbean,High income,
Cayman Islands,CYM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CYM,Latin America & Caribbean,High income,
Cyprus,CYP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CYP,Europe & Central Asia,High income,99.7046662728884
Czech Republic,CZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,CZE,Europe & Central Asia,High income,0.157272345278828
Germany,DEU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,DEU,Europe & Central Asia,High income,1.52558403480564
Djibouti,DJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,DJI,Middle East & North Africa,Lower middle income,
Dominica,DMA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,DNK,Europe & Central Asia,High income,3.06150316801398
Dominican Republic,DOM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,DOM,Latin America & Caribbean,Upper middle income,61.6542849562218
Algeria,DZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,DZA,Middle East & North Africa,Lower middle income,1.96838651953474
Ecuador,ECU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ECU,Latin America & Caribbean,Upper middle income,29.5158633150874
"Egypt, Arab Rep.",EGY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,EGY,Middle East & North Africa,Lower middle income,15.2396214896215
Eritrea,ERI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ERI,Sub-Saharan Africa,Low income,99.3031358885017
Spain,ESP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ESP,Europe & Central Asia,High income,5.78883393680582
Estonia,EST,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,EST,Europe & Central Asia,High income,0.3496833947642
Ethiopia,ETH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ETH,Sub-Saharan Africa,Low income,12.3643102991792
Finland,FIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,FIN,Europe & Central Asia,High income,0.843320590970142
Fiji,FJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,FJI,East Asia & Pacific,Upper middle income,
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,FRA,Europe & Central Asia,High income,0.940221729178167
Faroe Islands,FRO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,FRO,Europe & Central Asia,High income,
"Micronesia, Fed. Sts.",FSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,FSM,East Asia & Pacific,Lower middle income,
Gabon,GAB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GAB,Sub-Saharan Africa,Upper middle income,23.2711306256861
United Kingdom,GBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GBR,Europe & Central Asia,High income,1.74336720110179
Georgia,GEO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GEO,Europe & Central Asia,Upper middle income,0.141961433810481
Ghana,GHA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GHA,Sub-Saharan Africa,Lower middle income,0
Gibraltar,GIB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GNQ,Sub-Saharan Africa,Upper middle income,
Greece,GRC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GRC,Europe & Central Asia,High income,15.8793234994914
Grenada,GRD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GRL,Europe & Central Asia,High income,
Guatemala,GTM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GTM,Latin America & Caribbean,Upper middle income,31.5209910529938
Guam,GUM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GUM,East Asia & Pacific,High income,
Guyana,GUY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,GUY,Latin America & Caribbean,Upper middle income,
"Hong Kong SAR, China",HKG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,HKG,East Asia & Pacific,High income,0.36058324998684
Honduras,HND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,HND,Latin America & Caribbean,Lower middle income,62.0094670942129
Croatia,HRV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,HRV,Europe & Central Asia,High income,15.5308661294108
Haiti,HTI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,HTI,Latin America & Caribbean,Lower middle income,62.7572016460905
Hungary,HUN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,HUN,Europe & Central Asia,High income,0.886945658963148
Indonesia,IDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,IDN,East Asia & Pacific,Lower middle income,28.6909178575734
Isle of Man,IMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,IMN,Europe & Central Asia,High income,
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,IND,South Asia,Lower middle income,3.01218240005658
Ireland,IRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,IRL,Europe & Central Asia,High income,5.71419018322857
"Iran, Islamic Rep.",IRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,IRN,Middle East & North Africa,Lower middle income,19.374446464364
Iraq,IRQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,IRQ,Middle East & North Africa,Upper middle income,14.0750379527218
Iceland,ISL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ISL,Europe & Central Asia,High income,0.0121455031274671
Israel,ISR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ISR,Middle East & North Africa,High income,10.5084032139223
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,ITA,Europe & Central Asia,High income,10.032947720611
Jamaica,JAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,JAM,Latin America & Caribbean,Upper middle income,93.8606847697757
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,JOR,Middle East & North Africa,Upper middle income,15.7103627691863
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,JPN,East Asia & Pacific,High income,10.759391934293
Kazakhstan,KAZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2008.0,KAZ,Europe & Central Asia,Upper middle income,3.3114643893087
